id_match,season,date,home,score,away
2273,2007,2007-10-28,Sport,1x2,São Paulo
2274,2007,2007-10-28,Juventude,1x1,Botafogo
2275,2007,2007-10-28,Grêmio,4x3,Náutico
2276,2007,2007-10-28,Vasco da Gama,2x2,Palmeiras
2277,2007,2007-10-31,Athletico PR,2x0,Grêmio
2278,2007,2007-10-31,Goiás,2x3,Vasco da Gama
2279,2007,2007-10-31,Náutico,1x2,Santos
2280,2007,2007-10-31,Atlético MG,0x0,Paraná
2281,2007,2007-10-31,São Paulo,3x0,América RN
2282,2007,2007-10-31,Figueirense,0x2,Fluminense
2283,2007,2007-10-31,Flamengo,2x1,Corinthians
2284,2007,2007-11-01,Palmeiras,0x1,Juventude
2285,2007,2007-11-01,Botafogo,4x1,Cruzeiro
2286,2007,2007-11-01,Internacional,0x0,Sport
2287,2007,2007-11-03,Paraná,1x0,Goiás
2288,2007,2007-11-03,Fluminense,2x1,Náutico
2289,2007,2007-11-03,Grêmio,1x2,Figueirense
2290,2007,2007-11-04,Corinthians,2x2,Athletico PR
2291,2007,2007-11-04,América RN,1x1,Botafogo
2292,2007,2007-11-04,Sport,3x1,Palmeiras
2293,2007,2007-11-04,Cruzeiro,3x1,Flamengo
2294,2007,2007-11-04,Santos,2x2,Atlético MG
2295,2007,2007-11-04,Vasco da Gama,1x2,Internacional
2296,2007,2007-11-07,Juventude,2x0,São Paulo
2297,2007,2007-11-10,Botafogo,3x2,Paraná
2298,2007,2007-11-10,Náutico,4x0,América RN
2299,2007,2007-11-10,Internacional,1x0,Cruzeiro
2300,2007,2007-11-11,Athletico PR,0x0,Sport
2301,2007,2007-11-11,Goiás,1x1,Corinthians
2302,2007,2007-11-11,Atlético MG,4x1,Juventude
2303,2007,2007-11-11,São Paulo,1x0,Grêmio
2304,2007,2007-11-11,Figueirense,3x3,Vasco da Gama
2305,2007,2007-11-11,Flamengo,1x0,Santos
2306,2007,2007-11-14,Palmeiras,1x0,Fluminense
2307,2007,2007-11-24,América RN,0x3,Grêmio
2308,2007,2007-11-24,Fluminense,3x2,Juventude
2309,2007,2007-11-25,Paraná,2x3,Santos
2310,2007,2007-11-25,Sport,1x0,Cruzeiro
2311,2007,2007-11-25,São Paulo,2x2,Botafogo
2312,2007,2007-11-25,Internacional,2x1,Palmeiras
2313,2007,2007-11-25,Flamengo,2x0,Athletico PR
2314,2007,2007-11-28,Corinthians,0x1,Vasco da Gama
2315,2007,2007-11-28,Atlético MG,4x1,Goiás
2316,2007,2007-11-28,Figueirense,2x0,Náutico
2317,2007,2007-12-02,Palmeiras,1x3,Atlético MG
2318,2007,2007-12-02,Athletico PR,2x1,São Paulo
2319,2007,2007-12-02,Goiás,2x1,Internacional
2320,2007,2007-12-02,Botafogo,1x1,Figueirense
2321,2007,2007-12-02,Náutico,1x0,Flamengo
2322,2007,2007-12-02,Cruzeiro,2x0,América RN
2323,2007,2007-12-02,Santos,2x4,Fluminense
2324,2007,2007-12-02,Juventude,2x1,Sport
2325,2007,2007-12-02,Grêmio,1x1,Corinthians
2326,2007,2007-12-02,Vasco da Gama,3x0,Paraná
2327,2008,2008-05-10,Náutico,2x1,Goiás
2328,2008,2008-05-10,São Paulo,0x1,Grêmio
2329,2008,2008-05-10,Vitória,0x2,Cruzeiro
2330,2008,2008-05-11,Atlético MG,0x0,Fluminense
2331,2008,2008-05-11,Botafogo,2x0,Sport
2332,2008,2008-05-11,Internacional,1x0,Vasco da Gama
2333,2008,2008-05-11,Coritiba,2x0,Palmeiras
2334,2008,2008-05-11,Ipatinga,0x1,Athletico PR
2335,2008,2008-05-11,Flamengo,3x1,Santos
2336,2008,2008-05-11,Portuguesa,5x5,Figueirense
2337,2008,2008-05-17,Cruzeiro,1x0,Botafogo
2338,2008,2008-05-17,Sport,0x0,Vitória
2339,2008,2008-05-17,Vasco da Gama,3x1,Portuguesa
2340,2008,2008-05-18,Santos,4x0,Ipatinga
2341,2008,2008-05-18,Grêmio,0x0,Flamengo
2342,2008,2008-05-18,Athletico PR,1x1,São Paulo
2343,2008,2008-05-18,Fluminense,0x2,Náutico
2344,2008,2008-05-18,Goiás,1x1,Atlético MG
2345,2008,2008-05-18,Palmeiras,2x1,Internacional
2346,2008,2008-05-18,Figueirense,2x1,Coritiba
2347,2008,2008-05-24,Grêmio,2x0,Náutico
2348,2008,2008-05-24,Flamengo,2x1,Internacional
2349,2008,2008-05-24,Vitória,4x0,Figueirense
2350,2008,2008-05-25,Cruzeiro,4x0,Santos
2351,2008,2008-05-25,São Paulo,1x1,Coritiba
2352,2008,2008-05-25,Sport,2x1,Fluminense
2353,2008,2008-05-25,Goiás,1x1,Ipatinga
2354,2008,2008-05-25,Portuguesa,1x1,Palmeiras
2355,2008,2008-05-25,Athletico PR,1x1,Atlético MG
2356,2008,2008-05-25,Botafogo,1x1,Vasco da Gama
2357,2008,2008-05-31,Vasco da Gama,2x1,Grêmio
2358,2008,2008-05-31,Internacional,1x1,Sport
2359,2008,2008-05-31,Figueirense,0x0,Goiás
2360,2008,2008-06-01,Náutico,3x0,Botafogo
2361,2008,2008-06-01,Santos,0x0,São Paulo
2362,2008,2008-06-01,Coritiba,1x1,Cruzeiro
2363,2008,2008-06-01,Ipatinga,2x0,Vitória
2364,2008,2008-06-01,Palmeiras,1x0,Athletico PR
2365,2008,2008-06-01,Atlético MG,2x0,Portuguesa
2366,2008,2008-06-01,Fluminense,0x1,Flamengo
2367,2008,2008-06-07,São Paulo,5x1,Atlético MG
2368,2008,2008-06-07,Flamengo,5x0,Figueirense
2369,2008,2008-06-07,Ipatinga,0x0,Náutico
2370,2008,2008-06-08,Athletico PR,5x0,Goiás
2371,2008,2008-06-08,Grêmio,2x1,Fluminense
2372,2008,2008-06-08,Sport,2x0,Palmeiras
2373,2008,2008-06-08,Portuguesa,3x1,Internacional
2374,2008,2008-06-08,Vitória,1x0,Santos
2375,2008,2008-06-08,Cruzeiro,1x0,Vasco da Gama
2376,2008,2008-06-08,Botafogo,2x1,Coritiba
2377,2008,2008-06-12,Fluminense,1x1,Santos
2378,2008,2008-06-12,Palmeiras,5x2,Cruzeiro
2379,2008,2008-06-12,Atlético MG,4x2,Ipatinga
2380,2008,2008-06-14,Flamengo,2x4,São Paulo
2381,2008,2008-06-14,Internacional,2x1,Botafogo
2382,2008,2008-06-14,Figueirense,3x1,Sport
2383,2008,2008-06-14,Portuguesa,1x0,Athletico PR
2384,2008,2008-06-14,Náutico,1x1,Vasco da Gama
2385,2008,2008-06-14,Goiás,0x3,Grêmio
2386,2008,2008-06-14,Coritiba,0x0,Vitória
2387,2008,2008-06-21,Botafogo,0x1,Portuguesa
2388,2008,2008-06-21,São Paulo,1x0,Sport
2389,2008,2008-06-21,Cruzeiro,3x0,Figueirense
2390,2008,2008-06-21,Coritiba,2x1,Fluminense
2391,2008,2008-06-22,Ipatinga,1x3,Flamengo
2392,2008,2008-06-22,Vitória,2x1,Internacional
2393,2008,2008-06-22,Vasco da Gama,0x2,Palmeiras
2394,2008,2008-06-22,Grêmio,3x0,Athletico PR
2395,2008,2008-06-22,Santos,0x4,Goiás
2396,2008,2008-06-22,Náutico,2x1,Atlético MG
2397,2008,2008-06-28,Vasco da Gama,4x2,Ipatinga
2398,2008,2008-06-28,Portuguesa,0x0,Santos
2399,2008,2008-06-28,Vitória,3x0,Goiás
2400,2008,2008-06-29,Figueirense,1x1,Atlético MG
2401,2008,2008-06-29,Sport,1x2,Flamengo
2402,2008,2008-06-29,Cruzeiro,1x1,São Paulo
2403,2008,2008-06-29,Athletico PR,1x1,Coritiba
2404,2008,2008-06-29,Palmeiras,2x0,Náutico
2405,2008,2008-06-29,Fluminense,0x0,Botafogo
2406,2008,2008-06-29,Grêmio,1x1,Internacional
2407,2008,2008-07-05,Athletico PR,1x0,Santos
2408,2008,2008-07-05,Flamengo,3x0,Náutico
2409,2008,2008-07-05,Sport,1x0,Cruzeiro
2410,2008,2008-07-06,Figueirense,2x1,Vasco da Gama
2411,2008,2008-07-06,Atlético MG,1x1,Palmeiras
2412,2008,2008-07-06,Portuguesa,1x2,Vitória
2413,2008,2008-07-06,Internacional,3x0,Coritiba
2414,2008,2008-07-06,São Paulo,1x1,Ipatinga
2415,2008,2008-07-06,Goiás,1x0,Fluminense
2416,2008,2008-07-06,Botafogo,2x0,Grêmio
2417,2008,2008-07-09,Internacional,1x0,Goiás
2418,2008,2008-07-09,Coritiba,4x0,Portuguesa
2419,2008,2008-07-09,Fluminense,3x0,Athletico PR
2420,2008,2008-07-09,Vitória,5x2,Botafogo
2421,2008,2008-07-09,Santos,1x1,Grêmio
2422,2008,2008-07-09,Náutico,2x1,São Paulo
2423,2008,2008-07-09,Atlético MG,1x1,Flamengo
2424,2008,2008-07-10,Vasco da Gama,4x0,Sport
2425,2008,2008-07-10,Palmeiras,1x1,Figueirense
2426,2008,2008-07-10,Ipatinga,2x2,Cruzeiro
2427,2008,2008-07-12,Fluminense,2x1,Vitória
2428,2008,2008-07-12,Goiás,2x2,Coritiba
2429,2008,2008-07-13,São Paulo,2x1,Palmeiras
2430,2008,2008-07-13,Athletico PR,1x1,Internacional
2431,2008,2008-07-13,Santos,2x2,Botafogo
2432,2008,2008-07-13,Cruzeiro,2x1,Atlético MG
2433,2008,2008-07-13,Ipatinga,0x1,Figueirense
2434,2008,2008-07-13,Grêmio,2x1,Portuguesa
2435,2008,2008-07-13,Flamengo,3x1,Vasco da Gama
2436,2008,2008-07-13,Náutico,0x2,Sport
2437,2008,2008-07-16,Sport,2x2,Grêmio
2438,2008,2008-07-16,Botafogo,4x0,Ipatinga
2439,2008,2008-07-16,Portuguesa,3x2,Náutico
2440,2008,2008-07-16,Figueirense,3x0,Santos
2441,2008,2008-07-16,Cruzeiro,1x0,Athletico PR
2442,2008,2008-07-16,Palmeiras,3x1,Fluminense
2443,2008,2008-07-16,Vitória,1x3,São Paulo
2444,2008,2008-07-17,Internacional,1x0,Atlético MG
2445,2008,2008-07-17,Coritiba,1x0,Flamengo
2446,2008,2008-07-17,Vasco da Gama,1x1,Goiás
2447,2008,2008-07-19,Ipatinga,4x1,Portuguesa
2448,2008,2008-07-19,Fluminense,1x0,Figueirense
2449,2008,2008-07-19,Grêmio,1x0,Cruzeiro
2450,2008,2008-07-20,Goiás,3x2,Palmeiras
2451,2008,2008-07-20,Santos,1x0,Sport
2452,2008,2008-07-20,Athletico PR,3x1,Vasco da Gama
2453,2008,2008-07-20,Náutico,1x1,Internacional
2454,2008,2008-07-20,São Paulo,2x1,Botafogo
2455,2008,2008-07-20,Flamengo,0x1,Vitória
2456,2008,2008-07-20,Atlético MG,3x2,Coritiba
2457,2008,2008-07-23,Coritiba,1x0,Ipatinga
2458,2008,2008-07-23,Cruzeiro,0x1,Goiás
2459,2008,2008-07-23,Vitória,2x0,Náutico
2460,2008,2008-07-23,Internacional,2x0,São Paulo
2461,2008,2008-07-23,Botafogo,4x0,Atlético MG
2462,2008,2008-07-23,Portuguesa,2x2,Flamengo
2463,2008,2008-07-23,Vasco da Gama,3x3,Fluminense
2464,2008,2008-07-24,Palmeiras,4x2,Santos
2465,2008,2008-07-24,Figueirense,1x7,Grêmio
2466,2008,2008-07-24,Sport,1x0,Athletico PR
2467,2008,2008-07-26,Fluminense,1x3,Cruzeiro
2468,2008,2008-07-26,Ipatinga,1x0,Internacional
2469,2008,2008-07-26,Náutico,1x2,Coritiba
2470,2008,2008-07-27,Grêmio,1x1,Palmeiras
2471,2008,2008-07-27,Santos,5x2,Vasco da Gama
2472,2008,2008-07-27,Goiás,1x2,Sport
2473,2008,2008-07-27,Athletico PR,0x0,Figueirense
2474,2008,2008-07-27,São Paulo,3x1,Portuguesa
2475,2008,2008-07-27,Atlético MG,2x1,Vitória
2476,2008,2008-07-27,Flamengo,0x0,Botafogo
2477,2008,2008-07-30,Vitória,2x1,Athletico PR
2478,2008,2008-07-30,Cruzeiro,4x2,Náutico
2479,2008,2008-07-30,Portuguesa,3x1,Fluminense
2480,2008,2008-07-30,Botafogo,2x0,Goiás
2481,2008,2008-07-30,Internacional,0x1,Santos
2482,2008,2008-07-30,Figueirense,1x1,São Paulo
2483,2008,2008-07-30,Palmeiras,1x0,Flamengo
2484,2008,2008-07-31,Coritiba,0x1,Grêmio
2485,2008,2008-07-31,Vasco da Gama,6x1,Atlético MG
2486,2008,2008-07-31,Sport,3x1,Ipatinga
2487,2008,2008-08-02,Fluminense,1x2,Internacional
2488,2008,2008-08-02,Goiás,4x0,Portuguesa
2489,2008,2008-08-02,Náutico,1x2,Figueirense
2490,2008,2008-08-03,Flamengo,1x2,Cruzeiro
2491,2008,2008-08-03,Ipatinga,1x2,Palmeiras
2492,2008,2008-08-03,São Paulo,4x0,Vasco da Gama
2493,2008,2008-08-03,Grêmio,2x0,Vitória
2494,2008,2008-08-03,Athletico PR,0x3,Botafogo
2495,2008,2008-08-03,Santos,1x3,Coritiba
2496,2008,2008-08-03,Atlético MG,2x1,Sport
2497,2008,2008-08-06,Grêmio,1x0,Ipatinga
2498,2008,2008-08-06,Vasco da Gama,0x2,Coritiba
2499,2008,2008-08-06,Athletico PR,2x0,Náutico
2500,2008,2008-08-06,Sport,2x0,Portuguesa
2501,2008,2008-08-06,Santos,2x3,Atlético MG
2502,2008,2008-08-06,Goiás,2x1,Flamengo
2503,2008,2008-08-06,Fluminense,3x1,São Paulo
2504,2008,2008-08-07,Figueirense,1x2,Botafogo
2505,2008,2008-08-07,Palmeiras,3x0,Vitória
2506,2008,2008-08-07,Cruzeiro,2x0,Internacional
2507,2008,2008-08-09,Flamengo,1x0,Athletico PR
2508,2008,2008-08-09,Atlético MG,0x4,Grêmio
2509,2008,2008-08-09,São Paulo,2x1,Goiás
2510,2008,2008-08-10,Coritiba,3x0,Sport
2511,2008,2008-08-10,Botafogo,1x0,Palmeiras
2512,2008,2008-08-10,Vitória,5x0,Vasco da Gama
2513,2008,2008-08-10,Portuguesa,2x1,Cruzeiro
2514,2008,2008-08-10,Ipatinga,2x1,Fluminense
2515,2008,2008-08-10,Náutico,1x0,Santos
2516,2008,2008-08-10,Internacional,1x1,Figueirense
2517,2008,2008-08-16,Athletico PR,5x0,Ipatinga
2518,2008,2008-08-16,Figueirense,2x1,Portuguesa
2519,2008,2008-08-16,Cruzeiro,2x1,Vitória
2520,2008,2008-08-17,Fluminense,1x0,Atlético MG
2521,2008,2008-08-17,Grêmio,1x0,São Paulo
2522,2008,2008-08-17,Goiás,3x0,Náutico
2523,2008,2008-08-17,Santos,2x2,Flamengo
2524,2008,2008-08-17,Sport,0x1,Botafogo
2525,2008,2008-08-17,Vasco da Gama,4x0,Internacional
2526,2008,2008-08-17,Palmeiras,1x0,Coritiba
2527,2008,2008-08-20,Botafogo,1x0,Cruzeiro
2528,2008,2008-08-20,Internacional,4x1,Palmeiras
2529,2008,2008-08-20,Vitória,0x0,Sport
2530,2008,2008-08-20,Coritiba,3x0,Figueirense
2531,2008,2008-08-20,Náutico,1x3,Fluminense
2532,2008,2008-08-20,Ipatinga,1x1,Santos
2533,2008,2008-08-20,São Paulo,3x1,Athletico PR
2534,2008,2008-08-21,Portuguesa,0x1,Vasco da Gama
2535,2008,2008-08-21,Flamengo,2x1,Grêmio
2536,2008,2008-08-21,Atlético MG,1x1,Goiás
2537,2008,2008-08-23,Fluminense,1x1,Sport
2538,2008,2008-08-23,Figueirense,1x2,Vitória
2539,2008,2008-08-24,Internacional,1x1,Flamengo
2540,2008,2008-08-24,Santos,2x0,Cruzeiro
2541,2008,2008-08-24,Coritiba,2x2,São Paulo
2542,2008,2008-08-24,Náutico,1x1,Grêmio
2543,2008,2008-08-24,Vasco da Gama,1x1,Botafogo
2544,2008,2008-08-24,Ipatinga,1x0,Goiás
2545,2008,2008-08-24,Atlético MG,4x0,Athletico PR
2546,2008,2008-08-24,Palmeiras,4x2,Portuguesa
2547,2008,2008-08-30,Botafogo,1x1,Náutico
2548,2008,2008-08-30,Vitória,0x0,Ipatinga
2549,2008,2008-08-30,Goiás,2x0,Figueirense
2550,2008,2008-08-31,Grêmio,2x1,Vasco da Gama
2551,2008,2008-08-31,Portuguesa,1x1,Atlético MG
2552,2008,2008-08-31,Athletico PR,1x2,Palmeiras
2553,2008,2008-08-31,Sport,1x0,Internacional
2554,2008,2008-08-31,Flamengo,2x2,Fluminense
2555,2008,2008-08-31,Cruzeiro,1x1,Coritiba
2556,2008,2008-08-31,São Paulo,0x0,Santos
2557,2008,2008-09-03,Goiás,4x0,Athletico PR
2558,2008,2008-09-03,Santos,2x0,Vitória
2559,2008,2008-09-03,Figueirense,2x3,Flamengo
2560,2008,2008-09-03,Atlético MG,1x1,São Paulo
2561,2008,2008-09-04,Vasco da Gama,1x3,Cruzeiro
2562,2008,2008-09-04,Palmeiras,0x3,Sport
2563,2008,2008-09-06,Fluminense,0x0,Grêmio
2564,2008,2008-09-06,Internacional,1x0,Portuguesa
2565,2008,2008-09-06,Coritiba,0x1,Botafogo
2566,2008,2008-09-06,Náutico,2x0,Ipatinga
2567,2008,2008-09-13,Grêmio,1x2,Goiás
2568,2008,2008-09-13,Athletico PR,2x0,Portuguesa
2569,2008,2008-09-13,Ipatinga,3x2,Atlético MG
2570,2008,2008-09-14,Botafogo,1x2,Internacional
2571,2008,2008-09-14,Vitória,1x0,Coritiba
2572,2008,2008-09-14,Santos,2x1,Fluminense
2573,2008,2008-09-14,Sport,5x0,Figueirense
2574,2008,2008-09-14,Vasco da Gama,1x3,Náutico
2575,2008,2008-09-14,Cruzeiro,0x1,Palmeiras
2576,2008,2008-09-14,São Paulo,2x0,Flamengo
2577,2008,2008-09-20,Fluminense,2x3,Coritiba
2578,2008,2008-09-20,Goiás,4x1,Santos
2579,2008,2008-09-20,Atlético MG,2x1,Náutico
2580,2008,2008-09-21,Internacional,1x0,Vitória
2581,2008,2008-09-21,Portuguesa,3x1,Botafogo
2582,2008,2008-09-21,Athletico PR,0x0,Grêmio
2583,2008,2008-09-21,Sport,0x0,São Paulo
2584,2008,2008-09-21,Flamengo,1x0,Ipatinga
2585,2008,2008-09-21,Figueirense,3x4,Cruzeiro
2586,2008,2008-09-21,Palmeiras,2x0,Vasco da Gama
2587,2008,2008-09-27,Goiás,3x0,Vitória
2588,2008,2008-09-27,Flamengo,2x1,Sport
2589,2008,2008-09-27,Atlético MG,0x0,Figueirense
2590,2008,2008-09-28,Botafogo,1x1,Fluminense
2591,2008,2008-09-28,Internacional,4x1,Grêmio
2592,2008,2008-09-28,Santos,1x1,Portuguesa
2593,2008,2008-09-28,Coritiba,1x1,Athletico PR
2594,2008,2008-09-28,Náutico,0x0,Palmeiras
2595,2008,2008-09-28,Ipatinga,3x1,Vasco da Gama
2596,2008,2008-09-28,São Paulo,2x0,Cruzeiro
2597,2008,2008-10-01,Fluminense,1x1,Goiás
2598,2008,2008-10-02,Vitória,3x1,Portuguesa
2599,2008,2008-10-02,Cruzeiro,1x0,Sport
2600,2008,2008-10-04,Grêmio,2x1,Botafogo
2601,2008,2008-10-04,Santos,4x0,Athletico PR
2602,2008,2008-10-04,Coritiba,4x2,Internacional
2603,2008,2008-10-04,Náutico,0x2,Flamengo
2604,2008,2008-10-04,Vasco da Gama,2x4,Figueirense
2605,2008,2008-10-04,Ipatinga,1x3,São Paulo
2606,2008,2008-10-04,Palmeiras,3x1,Atlético MG
2607,2008,2008-10-08,Grêmio,2x0,Santos
2608,2008,2008-10-08,Sport,2x2,Vasco da Gama
2609,2008,2008-10-08,Figueirense,0x0,Palmeiras
2610,2008,2008-10-09,Botafogo,3x1,Vitória
2611,2008,2008-10-09,Cruzeiro,1x0,Ipatinga
2612,2008,2008-10-09,São Paulo,1x0,Náutico
2613,2008,2008-10-11,Goiás,1x1,Internacional
2614,2008,2008-10-11,Portuguesa,0x0,Coritiba
2615,2008,2008-10-11,Athletico PR,1x3,Fluminense
2616,2008,2008-10-11,Flamengo,0x3,Atlético MG
2617,2008,2008-10-18,Botafogo,0x1,Santos
2618,2008,2008-10-18,Internacional,2x1,Athletico PR
2619,2008,2008-10-18,Figueirense,1x1,Ipatinga
2620,2008,2008-10-19,Vitória,2x2,Fluminense
2621,2008,2008-10-19,Portuguesa,2x0,Grêmio
2622,2008,2008-10-19,Coritiba,1x1,Goiás
2623,2008,2008-10-19,Sport,2x2,Náutico
2624,2008,2008-10-19,Vasco da Gama,0x1,Flamengo
2625,2008,2008-10-19,Atlético MG,0x2,Cruzeiro
2626,2008,2008-10-19,Palmeiras,2x2,São Paulo
2627,2008,2008-10-22,Goiás,2x4,Vasco da Gama
2628,2008,2008-10-23,Grêmio,1x0,Sport
2629,2008,2008-10-23,Flamengo,5x0,Coritiba
2630,2008,2008-10-23,São Paulo,2x1,Vitória
2631,2008,2008-10-25,Fluminense,3x0,Palmeiras
2632,2008,2008-10-25,Santos,3x0,Figueirense
2633,2008,2008-10-25,Athletico PR,1x0,Cruzeiro
2634,2008,2008-10-25,Náutico,1x1,Portuguesa
2635,2008,2008-10-25,Ipatinga,0x3,Botafogo
2636,2008,2008-10-25,Atlético MG,2x2,Internacional
2637,2008,2008-10-29,Botafogo,1x2,São Paulo
2638,2008,2008-10-29,Internacional,1x1,Náutico
2639,2008,2008-10-29,Vitória,0x0,Flamengo
2640,2008,2008-10-29,Portuguesa,2x0,Ipatinga
2641,2008,2008-10-29,Coritiba,2x1,Atlético MG
2642,2008,2008-10-29,Cruzeiro,3x0,Grêmio
2643,2008,2008-10-29,Palmeiras,1x0,Goiás
2644,2008,2008-10-30,Sport,1x1,Santos
2645,2008,2008-10-30,Vasco da Gama,2x2,Athletico PR
2646,2008,2008-11-01,Náutico,1x0,Vitória
2647,2008,2008-11-01,Flamengo,2x2,Portuguesa
2648,2008,2008-11-01,Ipatinga,2x0,Coritiba
2649,2008,2008-11-02,Fluminense,0x1,Vasco da Gama
2650,2008,2008-11-02,Grêmio,1x1,Figueirense
2651,2008,2008-11-02,Goiás,3x0,Cruzeiro
2652,2008,2008-11-02,Santos,1x2,Palmeiras
2653,2008,2008-11-02,Athletico PR,1x0,Sport
2654,2008,2008-11-02,Atlético MG,2x1,Botafogo
2655,2008,2008-11-02,São Paulo,3x0,Internacional
2656,2008,2008-11-05,Figueirense,0x1,Fluminense
2657,2008,2008-11-08,Portuguesa,2x3,São Paulo
2658,2008,2008-11-08,Vasco da Gama,1x0,Santos
2659,2008,2008-11-08,Figueirense,0x2,Athletico PR
2660,2008,2008-11-09,Botafogo,0x1,Flamengo
2661,2008,2008-11-09,Internacional,4x0,Ipatinga
2662,2008,2008-11-09,Vitória,0x1,Atlético MG
2663,2008,2008-11-09,Coritiba,0x0,Náutico
2664,2008,2008-11-09,Sport,2x1,Goiás
2665,2008,2008-11-09,Cruzeiro,1x0,Fluminense
2666,2008,2008-11-09,Palmeiras,0x1,Grêmio
2667,2008,2008-11-12,Atlético MG,4x1,Vasco da Gama
2668,2008,2008-11-15,Fluminense,3x1,Portuguesa
2669,2008,2008-11-15,Náutico,5x2,Cruzeiro
2670,2008,2008-11-15,Ipatinga,3x0,Sport
2671,2008,2008-11-16,Grêmio,2x1,Coritiba
2672,2008,2008-11-16,Goiás,3x1,Botafogo
2673,2008,2008-11-16,Santos,1x0,Internacional
2674,2008,2008-11-16,Athletico PR,2x1,Vitória
2675,2008,2008-11-16,Flamengo,5x2,Palmeiras
2676,2008,2008-11-16,São Paulo,3x1,Figueirense
2677,2008,2008-11-20,Figueirense,4x3,Náutico
2678,2008,2008-11-22,Portuguesa,0x0,Goiás
2679,2008,2008-11-22,Coritiba,5x1,Santos
2680,2008,2008-11-22,Botafogo,2x2,Athletico PR
2681,2008,2008-11-23,Internacional,0x2,Fluminense
2682,2008,2008-11-23,Vitória,4x2,Grêmio
2683,2008,2008-11-23,Sport,3x0,Atlético MG
2684,2008,2008-11-23,Vasco da Gama,1x2,São Paulo
2685,2008,2008-11-23,Cruzeiro,3x2,Flamengo
2686,2008,2008-11-23,Palmeiras,2x0,Ipatinga
2687,2008,2008-11-30,Botafogo,1x3,Figueirense
2688,2008,2008-11-30,Internacional,1x0,Cruzeiro
2689,2008,2008-11-30,Vitória,0x0,Palmeiras
2690,2008,2008-11-30,Portuguesa,2x2,Sport
2691,2008,2008-11-30,Coritiba,0x2,Vasco da Gama
2692,2008,2008-11-30,Náutico,2x1,Athletico PR
2693,2008,2008-11-30,Flamengo,3x3,Goiás
2694,2008,2008-11-30,Ipatinga,1x4,Grêmio
2695,2008,2008-11-30,Atlético MG,0x0,Santos
2696,2008,2008-11-30,São Paulo,1x1,Fluminense
2697,2008,2008-12-07,Fluminense,1x1,Ipatinga
2698,2008,2008-12-07,Grêmio,2x0,Atlético MG
2699,2008,2008-12-07,Goiás,0x1,São Paulo
2700,2008,2008-12-07,Santos,0x0,Náutico
2701,2008,2008-12-07,Athletico PR,5x3,Flamengo
2702,2008,2008-12-07,Sport,4x3,Coritiba
2703,2008,2008-12-07,Vasco da Gama,0x2,Vitória
2704,2008,2008-12-07,Figueirense,3x1,Internacional
2705,2008,2008-12-07,Cruzeiro,4x1,Portuguesa
2706,2008,2008-12-07,Palmeiras,0x1,Botafogo
2707,2009,2009-05-09,Sport,1x1,Barueri
2708,2009,2009-05-09,Palmeiras,2x1,Coritiba
2709,2009,2009-05-09,Avaí,2x2,Atlético MG
2710,2009,2009-05-10,Corinthians,0x1,Internacional
2711,2009,2009-05-10,Fluminense,1x0,São Paulo
2712,2009,2009-05-10,Cruzeiro,2x0,Flamengo
2713,2009,2009-05-10,Athletico PR,0x2,Vitória
2714,2009,2009-05-10,Grêmio,1x1,Santos
2715,2009,2009-05-10,Santo André,1x1,Botafogo
2716,2009,2009-05-10,Goiás,3x3,Náutico
2717,2009,2009-05-16,Coritiba,2x4,Santo André
2718,2009,2009-05-16,Atlético MG,2x1,Grêmio
2719,2009,2009-05-16,Flamengo,0x0,Avaí
2720,2009,2009-05-17,Santos,3x3,Goiás
2721,2009,2009-05-17,São Paulo,2x2,Athletico PR
2722,2009,2009-05-17,Barueri,0x0,Fluminense
2723,2009,2009-05-17,Internacional,2x0,Palmeiras
2724,2009,2009-05-17,Botafogo,0x0,Corinthians
2725,2009,2009-05-17,Vitória,1x0,Sport
2726,2009,2009-05-17,Náutico,2x0,Cruzeiro
2727,2009,2009-05-23,Corinthians,2x1,Barueri
2728,2009,2009-05-23,Cruzeiro,2x0,Vitória
2729,2009,2009-05-23,Goiás,0x1,Internacional
2730,2009,2009-05-24,Athletico PR,2x3,Náutico
2731,2009,2009-05-24,Grêmio,2x0,Botafogo
2732,2009,2009-05-24,Fluminense,1x4,Santos
2733,2009,2009-05-24,Palmeiras,0x0,São Paulo
2734,2009,2009-05-24,Santo André,1x2,Flamengo
2735,2009,2009-05-24,Sport,2x3,Atlético MG
2736,2009,2009-05-24,Avaí,2x2,Coritiba
2737,2009,2009-05-30,Coritiba,1x3,Goiás
2738,2009,2009-05-30,Atlético MG,0x0,Santo André
2739,2009,2009-05-30,Botafogo,2x2,Sport
2740,2009,2009-05-31,Flamengo,2x1,Athletico PR
2741,2009,2009-05-31,São Paulo,3x0,Cruzeiro
2742,2009,2009-05-31,Santos,3x1,Corinthians
2743,2009,2009-05-31,Náutico,1x1,Fluminense
2744,2009,2009-05-31,Vitória,1x0,Grêmio
2745,2009,2009-05-31,Barueri,2x2,Palmeiras
2746,2009,2009-05-31,Internacional,2x1,Avaí
2747,2009,2009-06-04,Grêmio,3x0,Náutico
2748,2009,2009-06-04,Santo André,3x3,Santos
2749,2009,2009-06-06,Corinthians,2x0,Coritiba
2750,2009,2009-06-07,Palmeiras,2x1,Vitória
2751,2009,2009-06-07,Sport,4x2,Flamengo
2752,2009,2009-06-07,Avaí,0x0,São Paulo
2753,2009,2009-06-07,Athletico PR,0x4,Atlético MG
