id_match,season,data,horario,rodada,estadio,arbitro,publico,publico_max,home,away,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
3411,2010,2010-11-03,07:30,33,Estádio Beira-Rio,Evandro Rogerio Roman,20069,NA,Internacional,Fluminense,Celso Roth,Muricy Ramalho,6,1,26900000,17000000,28.3,26.7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3412,2010,2010-11-03,09:50,33,Estádio Governador Plácido Castelo,Paulo César de Oliveira,44171,NA,Ceará,Flamengo,Dimas Filgueiras,Vanderlei Luxemburgo,11,13,4250000,19950000,30,27.5,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3413,2010,2010-11-03,07:30,33,Estádio Brinco de Ouro da Princesa,Cláudio Luciano Mercante Júnior,5922,NA,Guarani,Atlético MG,Vágner Mancini,Dorival Júnior,16,17,3800000,20000000,28.4,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3414,2010,2010-11-03,07:30,33,Estádio do Governo do Estado de Goiás,José de Caldas Souza,2235,NA,Goiás,Grêmio,NA,NA,19,7,NA,NA,NA,NA,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3415,2010,2010-11-04,09:00,33,Estádio São Januário,André Luiz de Freitas Castro,2474,NA,Vasco da Gama,Barueri,Paulo César Gusmão,Fábio Giuntini,12,20,11400000,5400000,25,25,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3416,2010,2010-11-04,09:00,33,Arena da Baixada,Wallace Nascimento Valente,19749,NA,Athletico PR,Palmeiras,Sérgio Soares,Luiz Felipe Scolari,10,8,6450000,18100000,25.7,25.6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3417,2010,2010-11-07,06:30,34,Estádio Governador Magalhães Pinto,Wilton Sampaio,16771,NA,Atlético MG,Santos,Dorival Júnior,Marcelo Martelotte,17,6,19400000,24150000,25.6,24.5,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3418,2010,2010-11-07,06:30,34,Estádio Olímpico Monumental,Celio Amorim,20789,NA,Grêmio,Ceará,Renato Gaúcho,Dimas Filgueiras,5,12,22150000,4250000,27.2,30,5,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3419,2010,2010-11-07,06:30,34,Estádio Serra Dourada,Sandro Ricci,4459,NA,Atlético GO,Internacional,Renê Simões,Celso Roth,15,7,6100000,21500000,26.5,28.4,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3420,2010,2010-11-07,05:00,34,Estádio Cícero Pompeu de Toledo,Carlos Simon,42667,NA,São Paulo,Corinthians,Paulo César Carpegiani,Tite,8,2,27950000,26550000,26.4,28.3,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3421,2010,2010-11-07,07:30,34,Allianz Parque,Guilherme Ceretta de Lima,3154,NA,Palmeiras,Guarani,Luiz Felipe Scolari,Vágner Mancini,10,16,13150000,4050000,25.1,27,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3422,2010,2010-11-07,07:30,34,Estádio Jornalista Mário Filho,José Henrique de Carvalho,9026,NA,Flamengo,Athletico PR,Vanderlei Luxemburgo,Sérgio Soares,13,9,14250000,6200000,28.1,25.4,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3423,2010,2010-11-07,07:30,34,Estádio Jornalista Mário Filho,Péricles Bassols Pegado Cortez,16263,NA,Fluminense,Vasco da Gama,Muricy Ramalho,Paulo César Gusmão,1,11,16400000,10600000,26.5,24.5,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3424,2010,2010-11-07,05:00,34,Estádio Municipal Eduardo José Farah,Pablo dos Santos Alves,674,NA,Barueri,Goiás,NA,NA,20,19,NA,NA,NA,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3425,2010,2010-11-07,05:00,34,Estádio Manoel Barradas,Paulo Henrique de Godoy Bezerra,34540,NA,Vitória,Cruzeiro,Antônio Lopes,Cuca,14,3,4900000,25100000,26.8,26.4,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3426,2010,2010-11-07,05:00,34,Estádio Aderbal Ramos da Silva,Salvio Fagundes Filho,14538,NA,Avaí,Botafogo,Vágner Benazzi,Joel Santana,18,4,6650000,12700000,25.9,28.9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3427,2010,2010-11-10,09:50,35,Estádio Governador Plácido Castelo,Wallace Nascimento Valente,16330,NA,Ceará,Botafogo,Dimas Filgueiras,Joel Santana,12,4,4700000,10600000,29,28.9,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3428,2010,2010-11-13,07:30,35,Estádio Municipal Paulo Machado de Carvalho,Sandro Ricci,35935,NA,Corinthians,Cruzeiro,Tite,Cuca,2,3,26550000,28900000,28.4,27.3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3429,2010,2010-11-13,07:30,35,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,7421,NA,Santos,Grêmio,Marcelo Martelotte,Renato Gaúcho,7,5,16750000,21850000,27.2,26.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3430,2010,2010-11-13,07:30,35,Estádio Governador Magalhães Pinto,Márcio Chagas da Silva,16465,NA,Atlético MG,Flamengo,Dorival Júnior,Vanderlei Luxemburgo,16,13,19400000,19150000,25.6,28,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3431,2010,2010-11-14,07:30,35,Estádio São Januário,Wagner Reway,5674,NA,Vasco da Gama,São Paulo,Paulo César Gusmão,Paulo César Carpegiani,11,10,10800000,26100000,25.2,27.2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432,2010,2010-11-14,05:00,35,Estádio Jornalista Mário Filho,Carlos Simon,30897,NA,Fluminense,Goiás,Muricy Ramalho,Arthur Neto,1,19,25600000,7400000,27.1,27.4,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433,2010,2010-11-14,05:00,35,Estádio Brinco de Ouro da Princesa,Evandro Rogerio Roman,6051,NA,Guarani,Vitória,Vágner Mancini,Antônio Lopes,17,14,3250000,5350000,25,26.7,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3434,2010,2010-11-14,05:00,35,Estádio Beira-Rio,Péricles Bassols Pegado Cortez,12690,NA,Internacional,Avaí,Celso Roth,Vágner Benazzi,8,18,25400000,6700000,28.8,26.2,2,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3435,2010,2010-11-14,05:00,35,Estádio Serra Dourada,Wilton Sampaio,8472,NA,Atlético GO,Palmeiras,Renê Simões,Luiz Felipe Scolari,15,9,5300000,15350000,28.5,25.3,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3436,2010,2010-11-14,07:30,35,Arena da Baixada,Renato Cardoso da Conceição,16991,NA,Athletico PR,Barueri,Sérgio Soares,Fábio Giuntini,6,20,7800000,5450000,25.7,24.7,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3437,2010,2010-11-20,07:30,36,Estádio Jornalista Mário Filho,Wilton Sampaio,39920,NA,Flamengo,Guarani,Vanderlei Luxemburgo,Vágner Mancini,14,18,21250000,3800000,28.7,26.7,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3438,2010,2010-11-20,07:30,36,Estádio Municipal Eduardo José Farah,Elmo Alves Resende Cunha,842,NA,Barueri,Ceará,Fábio Giuntini,Dimas Filgueiras,20,12,5550000,4050000,24.3,30.3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3439,2010,2010-11-20,07:30,36,Estádio Olímpico Monumental,Salvio Fagundes Filho,27044,NA,Grêmio,Athletico PR,Renato Gaúcho,Sérgio Soares,6,5,18850000,7900000,25.7,25.7,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3440,2010,2010-11-21,05:00,36,Estádio Cícero Pompeu de Toledo,Héber Lopes,14410,NA,São Paulo,Fluminense,Paulo César Carpegiani,Muricy Ramalho,9,2,25200000,28600000,26.6,28.3,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3441,2010,2010-11-21,05:00,36,Allianz Parque,Márcio Chagas da Silva,4662,NA,Palmeiras,Atlético MG,Luiz Felipe Scolari,Dorival Júnior,10,16,10200000,16900000,24.6,25.6,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3442,2010,2010-11-21,05:00,36,Estádio Olímpico Nilton Santos,Ricardo Marques Ribeiro,23583,NA,Botafogo,Internacional,Joel Santana,Celso Roth,4,8,10800000,9250000,29.7,23.1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3443,2010,2010-11-21,07:30,36,Estádio Governador Magalhães Pinto,Leandro Pedro Vuaden,16228,NA,Cruzeiro,Vasco da Gama,Cuca,Paulo César Gusmão,3,11,27650000,12600000,26.7,23.8,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3444,2010,2010-11-21,07:30,36,Estádio do Governo do Estado de Goiás,Marcelo de Lima Henrique,2865,NA,Goiás,Santos,Arthur Neto,Marcelo Martelotte,19,7,10000000,28950000,26.1,24.7,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3445,2010,2010-11-21,05:00,36,Estádio Manoel Barradas,Carlos Simon,35980,NA,Vitória,Corinthians,Antônio Lopes,Tite,15,1,5250000,21550000,26,29.8,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3446,2010,2010-11-21,07:30,36,Estádio Aderbal Ramos da Silva,Evandro Rogerio Roman,17252,NA,Avaí,Atlético GO,Vágner Benazzi,Renê Simões,17,13,7550000,5450000,26.1,28.1,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3447,2010,2010-11-28,05:00,37,Estádio Municipal Paulo Machado de Carvalho,Márcio Chagas da Silva,33487,NA,Corinthians,Vasco da Gama,Tite,Paulo César Gusmão,2,11,24050000,11650000,28.4,23.8,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3448,2010,2010-11-28,05:00,37,Allianz Parque,Wilton Sampaio,11291,NA,Palmeiras,Fluminense,Luiz Felipe Scolari,Muricy Ramalho,10,1,17500000,29300000,25.8,27.9,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3449,2010,2010-11-28,05:00,37,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,16985,NA,Flamengo,Cruzeiro,Vanderlei Luxemburgo,Cuca,13,3,20050000,29150000,26.7,26.5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3450,2010,2010-11-28,05:00,37,Estádio Olímpico Nilton Santos,André Luiz de Freitas Castro,6147,NA,Botafogo,Barueri,Joel Santana,Fábio Giuntini,5,20,10450000,4650000,27.9,23.7,3,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3451,2010,2010-11-28,05:00,37,Estádio Brinco de Ouro da Princesa,Nielson Nogueira Dias,5725,NA,Guarani,Grêmio,Vágner Mancini,Renato Gaúcho,18,4,3650000,22650000,26.5,26.4,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3452,2010,2010-11-28,05:00,37,Estádio Governador Magalhães Pinto,Guilherme Ceretta de Lima,17224,NA,Atlético MG,Goiás,Dorival Júnior,Arthur Neto,14,19,19400000,4650000,25.7,25.8,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3453,2010,2010-11-28,05:00,37,Estádio Beira-Rio,Salvio Fagundes Filho,11415,NA,Internacional,Vitória,Celso Roth,Antônio Lopes,8,16,19900000,5650000,29.5,25,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3454,2010,2010-11-28,05:00,37,Estádio Serra Dourada,Carlos Simon,27938,NA,Atlético GO,São Paulo,Renê Simões,Paulo César Carpegiani,15,9,6450000,16700000,27,25.1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3455,2010,2010-11-28,05:00,37,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira,38997,NA,Ceará,Athletico PR,Dimas Filgueiras,Sérgio Soares,12,6,4050000,7300000,29.7,24.6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3456,2010,2010-11-28,05:00,37,Estádio Aderbal Ramos da Silva,Sandro Ricci,17136,NA,Avaí,Santos,Vágner Benazzi,Marcelo Martelotte,17,7,7950000,28300000,25.5,24,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3457,2010,2010-12-02,09:00,38,Estádio Municipal Eduardo José Farah,Marcos Mateus Pereira,0,NA,Barueri,Internacional,Fábio Giuntini,Celso Roth,20,8,4950000,19800000,23.4,28.2,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3458,2010,2010-12-05,05:00,38,Estádio Cícero Pompeu de Toledo,Marcelo de Lima Henrique,9782,NA,São Paulo,Atlético MG,Paulo César Carpegiani,Dorival Júnior,9,13,17900000,17100000,25.2,26.5,4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3459,2010,2010-12-05,05:00,38,Estádio Urbano Caldeira,Evandro Rogerio Roman,9086,NA,Santos,Flamengo,Marcelo Martelotte,Vanderlei Luxemburgo,7,14,21300000,10050000,22.3,25.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3460,2010,2010-12-05,05:00,38,Estádio São Januário,Wilson Luiz Seneme,4972,NA,Vasco da Gama,Ceará,Paulo César Gusmão,Dimas Filgueiras,12,11,8500000,3750000,23.2,29.4,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3461,2010,2010-12-05,05:00,38,Estádio Jornalista Mário Filho,Carlos Simon,40905,NA,Fluminense,Guarani,Muricy Ramalho,Vágner Mancini,1,18,25800000,2950000,27.5,26.5,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3462,2010,2010-12-05,05:00,38,Estádio Governador Magalhães Pinto,Wilton Sampaio,16191,NA,Cruzeiro,Palmeiras,Cuca,Luiz Felipe Scolari,3,10,25150000,7300000,26.4,22.7,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3463,2010,2010-12-05,05:00,38,Estádio Olímpico Monumental,Sandro Ricci,45420,NA,Grêmio,Botafogo,Renato Gaúcho,Joel Santana,4,5,22150000,11250000,27.3,27.7,3,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3464,2010,2010-12-05,05:00,38,Estádio do Governo do Estado de Goiás,Leandro Pedro Vuaden,28917,NA,Goiás,Corinthians,Arthur Neto,Tite,19,2,4500000,26550000,25.1,28.4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3465,2010,2010-12-05,05:00,38,Estádio Manoel Barradas,Salvio Fagundes Filho,35000,NA,Vitória,Atlético GO,Antônio Lopes,Renê Simões,17,16,4900000,6250000,25.4,27.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3466,2010,2010-12-05,05:00,38,Arena da Baixada,Paulo César de Oliveira,9879,NA,Athletico PR,Avaí,Sérgio Soares,Vágner Benazzi,6,15,7450000,7700000,26,25.9,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3467,2011,2011-05-21,06:30,1,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,5973,NA,Flamengo,Avaí,Vanderlei Luxemburgo,Silas,1,20,28750000,4880000,25.5,25.8,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3468,2011,2011-05-21,06:30,1,Estádio Governador Plácido Castelo,Jailson Macedo Freitas,9422,NA,Ceará,Vasco da Gama,NA,NA,17,3,NA,NA,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3469,2011,2011-05-21,06:30,1,Estádio Governador Magalhães Pinto,Péricles Bassols Pegado Cortez,13799,NA,Atlético MG,Athletico PR,Dorival Júnior,Adilson Batista,2,19,14200000,7900000,25.3,26,3,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3470,2011,2011-05-21,09:00,1,Estádio Urbano Caldeira,Sandro Ricci,4532,NA,Santos,Internacional,Muricy Ramalho,Falcão,10,11,9500000,15450000,23.6,26.7,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3471,2011,2011-05-22,04:00,1,Allianz Parque,Márcio Chagas da Silva,13705,NA,Palmeiras,Botafogo,Luiz Felipe Scolari,Caio Júnior,7,14,18950000,15250000,26.1,25,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3472,2011,2011-05-22,04:00,1,Estádio Olímpico Monumental,Nielson Nogueira Dias,19002,NA,Grêmio,Corinthians,Renato Gaúcho,Tite,12,5,23650000,16300000,24.9,27.3,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3473,2011,2011-05-22,04:00,1,Estádio Major Antônio Couto Pereira,Cleber Wellington Abade,16546,NA,Coritiba,Atlético GO,Marcelo Oliveira,Paulo César Gusmão,16,9,5250000,5800000,27.1,28.8,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3474,2011,2011-05-22,04:00,1,Estádio Orlando Scarpelli,Gutemberg de Paula Fonseca,10231,NA,Figueirense,Cruzeiro,NA,NA,8,15,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3475,2011,2011-05-22,06:30,1,Estádio Jornalista Mário Filho,Héber Lopes,5732,NA,Fluminense,São Paulo,Enderson Moreira,Paulo César Carpegiani,18,4,23000000,27200000,28.4,25.1,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3476,2011,2011-05-22,06:30,1,Estádio Raimundo Sampaio,Paulo César de Oliveira,1253,NA,América MG,Bahia,Mauro Fernandes,Renê Simões,6,13,2700000,6150000,29.5,24.1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3477,2011,2011-05-28,06:30,2,Estádio Beira-Rio,Celio Amorim,12971,NA,Internacional,Ceará,Falcão,Vágner Mancini,11,17,15800000,4400000,29,29.3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3478,2011,2011-05-28,06:30,2,Estádio Olímpico Nilton Santos,Héber Lopes,8662,NA,Botafogo,Santos,Caio Júnior,Muricy Ramalho,14,10,13100000,10100000,25.3,23.8,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3479,2011,2011-05-28,06:30,2,Estádio Aderbal Ramos da Silva,Marcelo de Lima Henrique,4127,NA,Avaí,Atlético MG,Silas,Dorival Júnior,20,2,5950000,13800000,25.7,26.1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3480,2011,2011-05-28,09:00,2,Estádio Cícero Pompeu de Toledo,Felipe Gomes da Silva,9931,NA,São Paulo,Figueirense,NA,NA,4,8,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3481,2011,2011-05-29,04:00,2,Estádio Municipal Paulo Machado de Carvalho,Ricardo Marques Ribeiro,17096,NA,Corinthians,Coritiba,Tite,Marcelo Oliveira,5,16,16500000,3000000,27.8,24.7,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3482,2011,2011-05-29,04:00,2,Estádio Governador Roberto Santos,Cleber Wellington Abade,32157,NA,Bahia,Flamengo,Renê Simões,Vanderlei Luxemburgo,13,1,5350000,28750000,24.4,25.5,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3483,2011,2011-05-29,04:00,2,Arena da Baixada,Wagner Reway,15841,NA,Athletico PR,Grêmio,Adilson Batista,Renato Gaúcho,19,12,8000000,19400000,26.2,24.9,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3484,2011,2011-05-29,04:00,2,Estádio Governador Magalhães Pinto,Wilton Sampaio,9080,NA,Cruzeiro,Palmeiras,Cuca,Luiz Felipe Scolari,15,7,26000000,18250000,28.3,26,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3485,2011,2011-05-29,06:30,2,Estádio Serra Dourada,Salvio Fagundes Filho,5643,NA,Atlético GO,Fluminense,Paulo César Gusmão,Enderson Moreira,9,18,5800000,29800000,28.8,28.5,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3486,2011,2011-05-29,06:30,2,Estádio São Januário,Franscisco Carlos do Nascimento,4495,NA,Vasco da Gama,América MG,NA,NA,3,6,NA,NA,NA,NA,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3487,2011,2011-06-04,06:30,3,Allianz Parque,Péricles Bassols Pegado Cortez,10352,NA,Palmeiras,Athletico PR,Luiz Felipe Scolari,Adilson Batista,6,19,16700000,7100000,26.3,26.2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3488,2011,2011-06-04,06:30,3,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,6674,NA,Fluminense,Cruzeiro,Leomir,Cuca,12,16,23500000,20100000,28.6,27.9,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3489,2011,2011-06-04,06:30,3,Estádio Governador Plácido Castelo,Salvio Fagundes Filho,9455,NA,Ceará,Botafogo,Vágner Mancini,Caio Júnior,11,8,4400000,15000000,29.3,25.4,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3490,2011,2011-06-04,09:00,3,Estádio Orlando Scarpelli,Wilson Luiz Seneme,6913,NA,Figueirense,Atlético GO,NA,NA,9,10,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3491,2011,2011-06-05,04:00,3,Estádio Jornalista Mário Filho,Héber Lopes,42000,NA,Flamengo,Corinthians,Vanderlei Luxemburgo,Tite,5,4,22150000,16950000,27.9,26.9,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3492,2011,2011-06-05,04:00,3,Estádio Olímpico Monumental,Marcelo de Lima Henrique,15835,NA,Grêmio,Bahia,Renato Gaúcho,Renê Simões,7,14,14700000,5450000,23.8,24.3,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3493,2011,2011-06-05,04:00,3,Estádio Major Antônio Couto Pereira,Celio Amorim,18554,NA,Coritiba,Vasco da Gama,NA,NA,18,2,NA,NA,NA,NA,5,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3494,2011,2011-06-05,06:30,3,Estádio Raimundo Sampaio,Arilson Bispo da Anunciação,4541,NA,América MG,Internacional,Mauro Fernandes,Falcão,13,17,2850000,14300000,28.1,28,2,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3495,2011,2011-06-05,06:30,3,Estádio Urbano Caldeira,José de Caldas Souza,4109,NA,Santos,Avaí,Muricy Ramalho,Silas,15,20,21800000,4800000,24.3,26.5,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3496,2011,2011-06-08,09:50,3,Estádio Governador Magalhães Pinto,Sandro Ricci,17397,NA,Atlético MG,São Paulo,Dorival Júnior,Paulo César Carpegiani,1,3,13300000,30850000,26.9,25.2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3497,2011,2011-06-11,06:30,4,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,6073,NA,Cruzeiro,Santos,Cuca,Muricy Ramalho,17,11,23700000,6000000,27.6,24.4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3498,2011,2011-06-11,06:30,4,Estádio Aderbal Ramos da Silva,Héber Lopes,3473,NA,Avaí,América MG,Alexandre Gallo,Mauro Fernandes,20,16,4900000,3550000,25.5,29.2,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3499,2011,2011-06-11,06:30,4,Estádio Cícero Pompeu de Toledo,Paulo Henrique de Godoy Bezerra,14681,NA,São Paulo,Grêmio,Paulo César Carpegiani,Renato Gaúcho,1,5,31600000,20600000,24.7,25.5,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3500,2011,2011-06-11,09:00,4,Estádio São Januário,Luiz Flávio de Oliveira,17777,NA,Vasco da Gama,Figueirense,NA,NA,7,6,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3501,2011,2011-06-12,04:00,4,Estádio Governador Roberto Santos,Marcos André Gomes da Penha,19889,NA,Bahia,Atlético MG,Renê Simões,Dorival Júnior,18,4,4900000,13500000,26.2,27.7,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
